46927,"Zeitschrift Für Physik",,,0.0,"Z Phys"
46928,"Zeitschrift für Physik A: Hadrons and Nuclei","Astronomy/Astrophysics/Space Science","Theoretical Astrophysics",0.0,"Z Phys A-Hadron Nucl"
46929,"Zeitschrift für Physik B: Condensed Matter",Physics,"Condensed Matter Physics",0.0,"Z Phys B Con Mat"
46930,"Zeitschrift für Physik C: Particles and Fields","Astronomy/Astrophysics/Space Science",Cosmology,0.0,"Z Phys C Part Fields"
46931,"Zeitschrift für Physik D: Atoms, Molecules and Clusters",Physics,"Atomic and Molecular Physics",0.0,"Z Phys D Atom Mol Cl"
46932,"Zeitschrift für Physikalische Chemie",Chemistry,Miscellaneous,0.0,
46933,"Zeitschrift für Physikalische Chemie-abteilung A-chemische Thermodynamik Kinetik Elektrochemie Eigenschaftslehre",Physics,Thermodynamics,0.0,
46934,"Zeitschrift Für Physikalische Chemie International Journal Of Research In Physical Chemistry And Chemical Physics",,,0.0,"Z Phys Chem"
46935,"Zeitschrift Für Physikalische Chemie Leipzig",,,0.0,"Z Phys Chem-Leipzig"
46936,"Zeitschrift Für Physikalische Chemie Neue Folge",,,0.0,"Z Phys Chem Neue Fol"
46937,"Zeitschrift Für Physiotherapie",,,0.0,
46938,"Zeitschrift Für Phytotherapie Offizielles Organ Der Ges F Phytotherapie Ev",,,0.0,
46939,"Zeitschrift Für Planung Und Unternehmenssteuerung",,,0.0,
46940,"Zeitschrift Für Plastische Chirurgie",,,0.0,
46941,"Zeitschrift Für Politik",,,0.0,"Z Polit"
46942,"Zeitschrift für Politikwissenschaft / Journal of Political Science","Social Sciences","Political Science",0.0,
46943,"Zeitschrift Für Praktische Anasthesie",,,0.0,"Z Prakt Anast"
46944,"Zeitschrift Für Praktische Anasthesie Und Wiederbelebung",,,0.0,
46945,"Zeitschrift Für Praktische Anasthesie Wiederbelebung Und Intensivtherapie",,,0.0,
46946,"Zeitschrift für Psychiatrie, Psychologie und Psychotherapie",Psychology,Psychotherapy,0.0,"Z Psychiatr Psych Ps"
46947,"Zeitschrift für Psychoanalytische Theorie und Praxis",Psychology,Psychoanalysis,0.0,
46948,"Zeitschrift Für Psychologie",,,0.0,"Z Psychol"
46949,"Zeitschrift Für Psychologie Mit Zeitschrift Für Angewandte Psychologie",,,0.0,
46950,"Zeitschrift für Psychosomatische Medizin und Psychoanalyse",Psychology,Psychoanalysis,0.0,"Z Psychosom Med Psyc"
46951,"Zeitschrift für Psychosomatische Medizin und Psychotherapie",Psychology,Psychotherapy,0.0,
46952,"Zeitschrift für Psychotherapie und Medizinische Psychologie",Psychology,Psychotherapy,0.0,"Z Psychother Med Psy"
46953,"Zeitschrift für Rechtsmedizin / Journal of Legal Medicine",Medicine,Miscellaneous,0.0,"Z Rechtsmed"
46954,"Zeitschrift für Religions- und Geistesgeschichte",Humanities,History,0.0,
46955,"Zeitschrift Für Religions Und Geistesgeschichte",,,0.0,"Z Relig Geistesgesch"
46956,"Zeitschrift für Rheumaforschung",Medicine,Rheumatology,0.0,"Z Rheumaforsch"
46957,"Zeitschrift für Rheumatologie",Medicine,Rheumatology,0.0,"Z Rheumatol"
46958,"Zeitschrift für Romanische Philologie",Linguistics,Philology,0.0,"Z Roman Philol"
46959,"Zeitschrift für Romanische Philologie - Beihefte",Linguistics,Philology,0.0,
46960,"Zeitschrift Für Saugetierkunde",,,0.0,
46961,"Zeitschrift Für Saugetierkunde International Journal Of Mammalian Biology",,,0.0,"Z Saugetierkd"
46962,"Zeitschrift Für Semiotik",,,0.0,"Z Semiotik"
46963,"Zeitschrift für Slavische Philologie",Linguistics,Philology,0.0,"Z Slav Philol"
46964,"Zeitschrift für Slawistik",Humanities,"Languages and Literature",0.0,"Z Slawistik"
46965,"Zeitschrift Für Sozialpsychologie",,,0.0,"Z Sozialpsychol"
46966,"Zeitschrift für Soziologie","Social Sciences",Sociology,0.0,"Z Soziol"
46967,"Zeitschrift Für Soziologie Der Erziehung Und Sozialisation",,,0.0,"Z Soziol Erzieh Sozi"
46968,"Zeitschrift für Sportpsychologie","Sports and Recreation","Fitness, Training and Injury",0.0,
46969,"Zeitschrift für Sprachwissenschaft",Linguistics,"English Language",0.0,
46970,"Zeitschrift Für Stomatologie 1984",,,0.0,
46971,"Zeitschrift für Theologie und Kirche",Humanities,Christianity,0.0,"Z Theol Kirche"
46972,"Zeitschrift Für Tierphysiologie Tierernahrung Und Futtermittelkunde",,,0.0,
46973,"Zeitschrift Für Tierphysiologie Tierernahrung Und Futtermittelkunde Journal Of Animal Physiology And Animal Nutrition",,,0.0,"Z Tierphysiol Tierer"
46974,"Zeitschrift Für Tierpsychologie",,,0.0,
46975,"Zeitschrift für Tierpsychologie Beiheft","Biological Sciences","Animal Behavior",0.0,
46976,"Zeitschrift Für Tierpsychologie Journal Of Comparative Ethology",,,0.0,"Z Tierpsychol"
46977,"Zeitschrift Für Tierzuchtung Und Zuchtungsbiologie Journal Of Animal Breeding And Genetics",,,0.0,"Z Tierz Zuchtungsbio"
46978,"Zeitschrift für Tropenmedizin und Parasitologie","Biological Sciences",Parasitology,0.0,"Z Tropenmed Parasit"
46979,"Zeitschrift Für Tuberkulose Und Erkrankungen Der Thoraxorgane",,,0.0,
46980,"Zeitschrift Für Umweltmedizin",,,0.0,
46981,"Zeitschrift Für Unfallchirurgie Und Versicherungsmedizin Offizielles Organ Der Schweizerischen Gesellschaft Für Unfallmedizin Und Berufskrankheiten Revue De Traumatologie Et D'Assicurologie Organe",,,0.0,
46982,"Zeitschrift Für Unfallchirurgie Versicherungsmedizin Und Berufskrankheiten",,,0.0,
46983,"Zeitschrift Für Unfallmedizin Und Berufskrankheiten Revue De Medecine Des Accidents Et Des Maladies Professionelles",,,0.0,
46984,"Zeitschrift für Urologie und Nephrologie",Medicine,"Nephrology, Urology",0.0,"Z Urol Nephrol"
46985,"Zeitschrift Für Vererbungslehre",,,0.0,"Z Verebungsl"
46986,"Zeitschrift Für Vergleichende Physiologie",,,0.0,"Z Vergl Physiol"
46987,"Zeitschrift Für Vermessungswesen",,,0.0,
46988,"Zeitschrift Für Versuchstierkunde",,,0.0,"Z Versuchstierkd"
46989,"Zeitschrift für Volkskunde","Arts and Literature",Folklore,0.0,"Z Volkskunde"
46990,"Zeitschrift Für Wahrscheinlichkeitstheorie Und Verwandte Gebiete",,,0.0,"Z Wahrscheinlichkeit"
46991,"Zeitschrift Für Wasser Und Abwasser Forschung Journal For Water And Wastewater Research Acta Hydrochimica Et Hydrobiologica",,,0.0,"Z Wasser-Acta Hydroc"
46992,"Zeitschrift Für Wasser Und Abwasser Forschung",,,0.0,
46993,"Zeitschrift Für Wasser Und Abwasser Forschung Journal For Water And Wastewater Research",,,0.0,"Z Wasser Abwass For"
46994,"Zeitschrift Für Werkstofftechnik Materials Technology And Testing",,,0.0,"Z Werkstofftech"
46995,"Zeitschrift Für Wirtschaftliche Fertigung Und Automatisierung",,,0.0,
46996,"Zeitschrift für Wirtschafts- und Sozialwissenschaften",Economics,Miscellaneous,0.0,
46997,"Zeitschrift Für Wirtschafts Und Sozialwissenschaften",,,0.0,"Z Wirt Soz"
46998,"Zeitschrift Für Wirtschaftsgeographie 3",,,0.0,
46999,"Zeitschrift für Wirtschaftspolitik","Social Sciences",Miscellaneous,0.0,
47000,"Zeitschrift Für Wissenschaftliche Mikroskopie Und Mikroskopische Technik",,,0.0,
47001,"Zeitschrift Für Wissenschaftliche Photographie Photophysik Photochemie",,,0.0,"Z Wiss Photogr Photo"
47002,"Zeitschrift Für Wissenschaftliche Zoologie",,,0.0,"Z Wiss Zool Abt A"
47003,"Zeitschrift Für Wundheilung",,,0.0,
47004,"Zeitschrift Für Zellforschung Und Mikroskopische Anatomie",,,0.0,"Z Zellforsch Mik Ana"
47005,"Zeitschrift für Zoologische Systematik und Evolutionsforschung","Biological Sciences","Zoology and Animal Science",0.0,"Z Zool Syst Evol"
47006,Zellforschung,,,0.0,
47007,"Zellstoff Und Papier",,,0.0,"Zellst Pap"
47008,"Zement Kalk Gips",,,0.0,Zem-Kalk-Gips
47009,"Zen Buddhism Today",Humanities,Buddhism,0.0,
47010,"Zentralblatt Für Allgemeine Pathologie Und Pathologische Anatomie",,,0.0,
47011,"Zentralblatt Für Arbeitsmedizin Arbeitsschutz Prophylaxe Und Ergonomie",,,0.0,
47012,"Zentralblatt Für Arbeitsmedizin Arbeitsschutz Und Ergonomie",,,0.0,
47013,"Zentralblatt Für Arbeitsmedizin Arbeitsschutz Und Prophylaxe",,,0.0,
47014,"Zentralblatt für Bakteriologie","Biological Sciences",Microbiology,0.0,"Zentralbl Bakteriol"
47015,"Zentralblatt Für Bakteriologie 1 Abt Originale A Medizinische Mikrobiologie Infektionskrankheiten Und Parasitologie",,,0.0,
47016,"Zentralblatt Für Bakteriologie Hygiene Krankenhaushygiene Betriebshygiene Praventive Medizin Abt 1 Orig B",,,0.0,
47017,"Zentralblatt Für Bakteriologie International Journal Of Medical Microbiology",,,0.0,
47018,"Zentralblatt für Bakteriologie, Mikrobiologie und Hygiene","Biological Sciences",Microbiology,0.0,
47019,"Zentralblatt Für Bakteriologie Mikrobiologie Und Hygiene Abt 1 Orig B Hygiene",,,0.0,
47020,"Zentralblatt Für Bakteriologie Mikrobiologie Und Hygiene I Abteilung Originale C Allgemeine Angewandte Und Okologische Mikrobiologie",,,0.0,"Zbl Bakt Mik Hyg I C"
47021,"Zentralblatt Für Bakteriologie Mikrobiologie Und Hygiene Serie B Umwelthygiene Krankenhaushygiene Arbeitshygiene Praventive Medizin",,,0.0,"Zbl Bakt Mik Hyg B"
47022,"Zentralblatt Für Bakteriologie Mikrobiologie Und Hygiene Series A Medical Microbiology Infectious Diseases Virology Parasitology",,,0.0,"Zbl Bakt-Int J Med M"
47023,"Zentralblatt für Bakteriologie, Mikrobiologie und Hygiene. 1. Abt. Originale A, Medizinische Mikrobiologie, Infektionskrankheiten und Parasitologie","Biological Sciences",Microbiology,0.0,
47024,"Zentralblatt für Bakteriologie, Mikrobiologie, und Hygiene. Series A, Medical Microbiology, Infectious Diseases, Virology, Parasitology","Biological Sciences",Microbiology,0.0,
47025,"Zentralblatt Für Bakteriologie Parasitenkunde Infektions Krankheiten Und Hygiene Erste Abteilung Orginale Riehe A Medizinische Mikrobiologie Und Parasitologie",,,0.0,"Zentralbl Bakt P Inf"
47026,"Zentralblatt Für Bakteriologie Parasitenkunde Infektions Krankheiten Und Hygiene Erste Abteilung Originale Riehe B",,,0.0,"Zentralbl Bakter Par"
47027,"Zentralblatt Für Bakteriologie Parasitenkunde Infektionskranheiten Und Hygiene Abteilung 1 Originale Medizinisch Hygiensche Bakteriologie Virusforschung Und Parasitologie",,,0.0,"Zentbl Bakteriolog P"
47028,"Zentralblatt Für Bakteriologie Parasitenkunde Infektionskrankheiten Und Hygiene 1 Abt Medizinisch Hygienische Bakteriologie Virusforschung Und Parasitologie Originale",,,0.0,
47029,"Zentralblatt für Bakteriologie, Parasitenkunde, Infektionskrankheiten und Hygiene - 2","Biological Sciences",Parasitology,0.0,
47030,"Zentralblatt für Bakteriologie, Parasitenkunde, Infektionskrankheiten und Hygiene - A","Biological Sciences",Parasitology,0.0,
47031,"Zentralblatt Für Bakteriologie Parasitenkunde Infektionskrankheiten Und Hygiene Abteilung 1",,,0.0,"Zbl Bakt Parasit"
47032,"Zentralblatt für Bakteriologie, Parasitenkunde, Infektionskrankheiten und Hygiene - B","Biological Sciences",Parasitology,0.0,
47033,"Zentralblatt Für Bakteriologie Parasitenkunde Infektionskrankheiten Und Hygiene Erste Abteilung Originale Reihe A Medizinische Mikrobiologie Und Parasitologie",,,0.0,
47034,"Zentralblatt Für Bakteriologie Parasitenkunde Infektionskrankheiten Und Hygiene Erste Abteilung Originale Reihe B Hygiene Betriebshygiene Praventive Medizin",,,0.0,
47035,"Zentralblatt Für Bakteriologie Parasitenkunde Infektionskrankheiten Und Hygiene Ii Abteilung Naturwissenschaftliche Mikrobiologie Der Landwirtschaft Der Technologie",,,0.0,"Zbl Bakt Ii Natur"
47036,"Zentralblatt Für Bakteriologie Parasitenkunde Infektionskrankheiten Und Hygiene Zweite Abteilung",,,0.0,
47037,"Zentralblatt Für Bakteriologie Parasitenkunde Infektionskrankheiten Und Hygiene Zweite Naturwissenschaftliche Abt Allgemeine Landwirtschaftliche Und Technische Mikrobiologie",,,0.0,
47038,"Zentralblatt für Bakteriologie, Parasitenkunde, Infektionskrankheiten und Hygiene. 1. Abt. Medizinisch-Hygienische Bakteriologie, Virusforschung und Parasitologie. Originale","Biological Sciences",Parasitology,0.0,
47039,"Zentralblatt für Bakteriologie, Parasitenkunde, Infektionskrankheiten und Hygiene. Zweite Naturwissenschaftliche Abt.: Allgemeine, Landwirtschaftliche und Technische Mikrobiologie","Biological Sciences",Parasitology,0.0,
47040,"Zentralblatt für Bakteriologie. 1. Abt. Originale. A: Medizinische Mikrobiologie, Infektionskrankheiten und Parasitologie","Biological Sciences",Parasitology,0.0,
47041,"Zentralblatt Für Bakteriologieallgemeine Angewandte Und Okologische Microbiologie Abt1 Origc Hyg",,,0.0,
47042,"Zentralblatt für Bibliothekswesen",Humanities,"Library Science",0.0,"Zbl Bibliothekswesen"
47043,"Zentralblatt Für Chirurgie",,,0.0,"Zbl Chir"
47044,"Zentralblatt Für Chirurgie Supplement",,,0.0,
47045,"Zentralblatt für Didaktik der Mathematik / International Reviews on Mathematical Education",Education,"Science Education",0.0,
47046,"Zentralblatt für Geologie und Paläontologie, Teil I",Philosophy,Ontology,0.0,
47047,"Zentralblatt für Geologie und Paläontologie Teil II",Philosophy,Ontology,0.0,
47048,"Zentralblatt Für Gynakologie",,,0.0,"Zbl Gynakol"
47049,"Zentralblatt für Hygiene und Umweltmedizin",Medicine,"Public Health and Community Medicine",0.0,"Zentralbl Hyg Umweltmed"
47050,"Zentralblatt Für Hygiene Und Umweltmedizin International Journal Of Hygiene And Environmental Medicine",,,0.0,
47051,"Zentralblatt Für Kinderchirurgie",,,0.0,
47052,"Zentralblatt Für Mikrobiologie",,,0.0,"Zbl Mikrobiol"
47053,"Zentralblatt für Mineralogie, Teil 2; Petrographie, Technische Mineralogie, Geochemie und Lagerstaettenkunde","Earth Sciences",Geochemistry,0.0,
47054,"Zentralblatt Für Neurochirurgie",,,0.0,"Zbl Neurochir"
47055,"Zentralblatt für Pathologie",Medicine,"Pathology and Forensics",0.0,
47056,"Zentralblatt Für Phlebologie",,,0.0,
47057,"Zentralblatt für Veterinarmedizin","Biological Sciences","Veterinary Science",0.0,"Zbl Veterinarmedizin"
47058,"Zentralblatt Für Veterinarmedizin Reihe A",,,0.0,
47059,"Zentralblatt Für Veterinarmedizin Reihe A Journal Of Veterinary Medicine Series A Animal Physiology Pathology And Clinical Veterinary Medicine",,,0.0,"Zbl Vet Med A"
47060,"Zentralblatt für Veterinarmedizin - Reihe B / Journal of Veterinary Medicine - Series B","Biological Sciences","Veterinary Science",0.0,
47061,"Zentralblatt Für Veterinarmedizin Reihe B Journal Of Veterinary Medicine Series B Infectious Diseases Immunology Food Hygiene Veterinary Public Health",,,0.0,"Zbl Vet Med B"
47062,"Zentralblatt Für Veterinarmedizin Reihe C",,,0.0,
47063,"Zentralblatt Für Veterinarmedizin Reihe C Journal Of Veterinary Medicine Series C Anatomia Histologia Embryologia",,,0.0,"Zbl Vet Med C"
47064,"Zentralblatt Für Veterinarmedizin Riehe A",,,0.0,"Zentralb Vet Riehe A"
47065,"Zentralblatt Für Veterinarmedizin Riehe B",,,0.0,"Zentralb Vet Riehe B"
47066,"Zentralblatt Für Veterinarmedizin. Reihe A",,,0.0,"Zentralbl Veterinarmed A"
47067,"Zentralblatt Für Veterinarmedizin. Reihe B",,,0.0,"Zentralbl Veterinarmed [B]"
47068,"Zentralblatt für Veterinarmedizin. Reihe C: Anatomie, Histologie, Embryologie","Biological Sciences",Embryology,0.0,
47069,"Zentralsterilisation Central Service",,,0.0,
47070,Zeolites,"Business Administration",Accounting,0.0,Zeolites
47071,"Zero: Contemporary Buddhist Life and Thought",Humanities,Buddhism,0.0,
47072,"Zeszyty Instytutu Geografii I Prezestrzennego Zagospodarowania",,,0.0,
47073,"Zeszyty Naukowe Politechniki Lodzkiej Mechanika",,,0.0,
47074,"Zeszyty Naukowe Universytetu Jagiellonskiego Prace Botaniczne",,,0.0,
47075,"Zeszyty Naukowe Wydzialu Biologii i Nauk o Ziemi - Uniwersytet Gdanski, Oceanografia","Earth Sciences",Oceanography,0.0,
47076,"Zeszyty Problemeowe Postepow Nauk Rolniczych Polska Akademia Nauk",,,0.0,
47077,"Zev Rail Glasers Annalen",,,0.0,
47078,"Zev Zeitschrift Für Eisenbahnwesen Und Verkehrstechnik Journal For Railway And Transport",,,0.0,
47079,"Zfa Zeitschrift Für Allgemeinmedizin",,,0.0,
47080,"ZFBF: Schmalenbachs Zeitschrift für Betriebswirtschaftliche Forschung","Business Administration",Miscellaneous,0.0,
47081,"Zfv Zeitschrift Für Geodasie Geoinformation Und Landmanagement",,,0.0,
47082,"Zhejiang Da Xue Xue Bao Yi Xue Ban Journal Of Zhejiang University Medical Sciences",,,0.0,
47083,"Zhejiang Daxue Xuebao Gongxue Ban Journal Of Zhejiang University Engineering Science Edition",,,0.0,
47084,"Zhejiang Daxue Xuebao - Nongye yu Shengming Kexue Ban / Journal of Zhejiang University - Agricultural & Life Sciences","Biological Sciences","Agricultural Science",0.0,
47085,"Zhejiang People`s Congness Manazine","Social Sciences","Political Science",0.0,
47086,"Zhen Ci Yan Jiu Acupuncture Research [Zhongguo Yi Xue Ke Xue Yuan Yi Xue Qing Bao Yan Jiu Suo Bian Ji]",,,0.0,
47087,"Zhendong Ceshi Yu Zhenduan Journal Of Vibration Measurement And Diagnosis",,,0.0,
47088,"Zhendong Gongcheng Xuebao / Journal of Vibration Engineering",Engineering,Miscellaneous,0.0,
47089,"Zhendong Yu Chongji Journal Of Vibration And Shock",,,0.0,
47090,"Zhengzhou Daxue Xuebao Journal Of Zhengzhou University",,,0.0,
47091,"Zhenkong Kexue Yu Jishu Xuebao Vacuum Science And Technology",,,0.0,
47092,"Zhizao Jishu Yu Jichuang Manufacturing Technology And Machine Tool",,,0.0,
47093,"Zhong Xi Yi Jie He Xue Bao",Medicine,Miscellaneous,0.0,
47094,"Zhong Xi Yi Jie He Xue Bao Journal Of Chinese Integrative Medicine",,,0.0,
47095,"Zhong Xi Yi Jie He Za Zhi / Chinese Journal of Modern Developments in Traditional Medicine",Medicine,Miscellaneous,0.0,
47096,"Zhong Xi Yi Jie He Za Zhi Chinese Journal Of Modern Developments In Traditional Medicine Zhongguo Zhong Xi Yi Jie He Yan Jiu Hui Chou Zhong Yi Yan Jiu Yuan Zhu Ban",,,0.0,
47097,"Zhong Yao Cai / Zhongyaocai / Journal of Chinese Medicinal Materials",Medicine,Miscellaneous,0.0,
47098,"Zhong Yao Tong Bao Beijing China 1981",,,0.0,
47099,"Zhongbei Daxue Xuebao Ziran Kexue Ban Journal Of North University Of China Natural Science Edition",,,0.0,
47100,"Zhongguo Dianji Gongcheng Xuebao / Proceedings of the Chinese Society for Electrical Engineering",Engineering,Miscellaneous,0.0,
47101,"Zhongguo Dianji Gongcheng Xuebao Proceedings Of The Chinese Society Of Electrical Engineering",,,0.0,
47102,"Zhongguo Dianli Electric Power",,,0.0,
47103,"Zhongguo Gonglu Xuebao China Journal Of Highway And Transport",,,0.0,
47104,"Zhongguo Hangkong Taikong Xuehui Huikan / Transactions of the Aeronautical and Astronautical Society of the Republic of China",Engineering,Aeronautics,0.0,
47105,"Zhongguo Huanjing Kexue China Environmental Science",,,0.0,
47106,"Zhongguo Ji Sheng Chong Xue Yu Ji Sheng Chong Bing Za Zhi / Chinese Journal of Parasitology & Parasitic Diseases","Biological Sciences",Parasitology,0.0,
47107,"Zhongguo Jiguang Chinese Journal Of Lasers",,,0.0,
47108,"Zhongguo Jishui Paishui China Water And Wastewater",,,0.0,
47109,"Zhongguo Jixie Gongcheng / China Mechanical Engineering",Engineering,"Mechanical Engineering",0.0,
47110,"Zhongguo Kuangye Daxue Xuebao Journal Of China University Of Mining And Technology",,,0.0,
47111,"Zhongguo sheng wu gong cheng za zhi = Journal of Chinese biotechnology","Biological Sciences",Biotechnology,0.0,
47112,"Zhongguo Shengwu Yixue Gongcheng Xuebao Chinese Journal Of Biomedical Engineering",,,0.0,
47113,"Zhongguo Shi Yan Xue Ye Xue Za Zhi Zhongguo Bing Li Sheng Li Xue Hui Journal Of Experimental Hematology Chinese Association Of Pathophysiology",,,0.0,
47114,"Zhongguo Shiyou Daxue Xuebao Ziran Kexue Ban Journal Of China University Of Petroleum Edition Of Natural Science",,,0.0,
47115,"Zhongguo Suliao China Plastics",,,0.0,
47116,"Zhongguo Tiedao Kexue China Railway Science",,,0.0,
